,text,label
360,bro chinese app la elam delete panidova ana pubg delete pananum nenacha tha bayama irruku ,NonHope
361,bro sysco webex meeting is better than zoom ,Hope
362,அப்படியே தயாநிதி பயலையும் கைது பன்னுங்கையா தாழ்த்தப்பட்ட மக்களை இவனும்தான் கேவலமான பேசினான் ,NonHope
363,nee yaa podala fast ne podu aprama mathavangalukku sollu ,Hope
364,ஏழாம் அறிவு ரசிகர்கள் லைக் தட்டுங்க ,Hope
365,dai na unaku erukenda ,NonHope
366,yela china kara setha payala ne vaval uuu pani kalutha kuthura atha elam thinu thinu enga uira potu vanguriala ithula tiktok kalutha vera person facepalming ‍person facepalming ‍person facepalming ‍nthalavithi person facepalming ‍person facepalming ‍person facepalming ‍ ,NonHope
367,brother nammalum brayelar koli vangi payanpaduthuna ippadi tha namakkum nadakkum ,NonHope
368,athelam seiya mudiyathu pongada ivangale ellathulaium fdi kondu varuvangalam apram avangale vendamnu soluvangalam ,NonHope
369,double game aadalam ,Hope
370,bro pubg yalam uninstall panaaa vaaa mudiyadu bro nan ungalta sola varaaala bro because youngest aaa pubg lovers the could not able to alive ,NonHope
371,hahaaa bro ur quote is just awesome ,Hope
372,யூடியூப் சேனல் இருக்கு மக்களே போய் பாருங்க subscribe பண்ணுங்கடா என்னமோ உங்க சொத்த கெட்டமாதிரி பண்ணவே மாற்றீங்க போய் subscribe pannungada dei ,NonHope
373,padippu mukkiyam chidambaram ,Hope
374,snaptube use pannalama ,NonHope
375,7 aavadhu vairasukke ipdiya ,NonHope
376,naa n95 thapa use pana resident evil game aa la jumping android ,NonHope
377,அடே சப்பமூக்கா மனிதனையும் கறி வைத்து சாப்பிட்டு பழகி விடாதே டா பன்னி வாயா ,NonHope
378,madan952 la nega india ku china support pannum nu tappa sollitha madan ,Hope
379,bro neenga tajmahalla vlog pannunga ,Hope
380,pubglam uninstall panna mudiyathu po da ,NonHope
381,saying mistake indiaku china nikkumrolling on the floor laughing rolling on the floor laughing ,Hope
382,திமிருபிடிச்ச தமிழன்டா micromax china phone vangi vikkuran ,NonHope
383,girlsku mattum reply panrenga ,Hope
384,bro apona 20 matri elam mobile um kanama poidum ,NonHope
385,supper anna nennga yella news nalla solringa ,Hope
386,namma undu namma vela undunu irukkalam bro yaru saidum poga thevala ,Hope
387,kandipa ipadi pannuna avanka affect avaanka nampalum konjan affect aavombut india la iruka india product use pannuna than nampa economy increase agumjapan athikama avanka product than use panrankanampa products korai mattumay than solrom nampa use pannuna than athula iruka korigal kalaya padum ,Hope
388,superman video video super video super ,notTamil
389,namma natala ecosystem uruvakka mudiyatha sir ,NonHope
390,thanni kudi madanpaathu porumai aavasiyam ,Hope
391,hi mg sqaud ,notTamil
392,periya uno card playera iruparo ,NonHope
393,பொரிய இவன டோ நீயோ முட்டாள் ,NonHope
394,video la 950 to 955 la oru small mistake bro ,Hope
395,போர் நடந்தால் நம் நாடு சீனா வை வென்று ஆசியா கண்டத்தில் மிகப்பெரிய சக்தியாகnவல்லரசு நாடாக மாறும் காலம் வந்துவிட்டது ,Hope
396,madhan gowri fans hit like ,notTamil
397,தீபத் இல்ல நா சீனா இந்தியாவை சிரியாதம் ,NonHope
398,ragaciyama palivangunatha nimathiya erukum abdhul kalam polam ,NonHope
399,சீனா உடைய சைக்காலஜி வாரை முறியடிக்க அவர்களை பயங்கரமாக கலாய்க்க அவர்களை காமெடி பீசாக சித்தரித்தால்உலக அரங்கில் அவர்களுடைய பலம் குறையும் சீனாவுக்கு எதிராக நிறைய மீம்ஸ் போட ,NonHope
400,so many adds ,notTamil
401,mg squad ,notTamil
402,enakaga comment panna ellarukum romba thanks pa nenachi kooda pakala romba manasu kashtathula irundhen ippo aarudhal ah iruku nijama na edhir pakala yarum yen comment kanduka matinga nu nenachen ,NonHope
403,ivaru video potaa cancel pannuvaanglaa bro ,NonHope
404,na idha tha bro thedikuttu irundha tqs bro ,Hope
405,ok wa super ,Hope
406,inaiku topic konjam bor ,NonHope
407,anaithu nadhu onna serthu china vai ayekka vendum jai in ,NonHope
408,freedom 250 iruku ,NonHope
409,dazzling boy 001 thambi yaarupa sonnadhu ,NonHope
410,please ellarum en channel la subscribe pannunga ,Hope
411,shareit padila google go ,Hope
412,tn tacaz ultimate ji neenga ,Hope
413,epo epo nu pathutu iruntha crt ah updates panitinga ,NonHope
414,900 pm post pannuga ,Hope
415,mutta koothi pubg korean odathu da loosu koothi ,Hope
416,tamil vanakam bro ,Hope
417,mg squad ,notTamil
418,like me plzz ,NonHope
419,இதலாம் பைத்தியக்கார தனமா இருக்கு ,Hope
420,n1 purinjiducha bro ,NonHope
421,yaruku ellam online cls pothu like pannunga namba oru kootam agalam ,Hope
422,virus do not exist ,notTamil
423,bro ninga oru paticular place lighta mistake panirikinga bro enna thappa nanaikadhing india vu kum china vukum por nadandudhu na america nikum 2nd time solla modhu india vuku china nikum intu soninga bro mistake paninga bro but i like your videos iam aravindh bro ,Hope
424,anandh siva rolling on the floor laughing ,NonHope
425,camera scanner app pathila google drive use pannalam ,Hope
426,800 830ku post panuga ,Hope
427,i use samsung ,notTamil
428,mg squad ,notTamil
429,do russia support china ,Hope
430,buy lg brand ,notTamil
431,mass comment ,notTamil
432,எங்க சினா போண் தாங்க நம்பர் ஒன்னா இருக்கு அத வேணாம்னா எப்படி இந்தியாவில் மைக்ரோமேக்ஸ் ,Hope
433,china karan nai ,NonHope
434,ஏன்டா சாப்பட எதுவுமே இல்லாத மாதிரி பாக்கறதெல்லா சாப்பிடுவியாடா சைனாக்கார ,NonHope
435,inga 152 like pottavaga ellarum tiktok user than athuthan unmai ,Hope
436,mg mass ,notTamil
437,mugg up adichadhoda effect bro face with monocle rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing ,Hope
438,snapchat use pannalama ,NonHope
439,business pannanu nu sondama olachi sertu vecha panathule edavadu pannalam na panam patha matengudu sari loan vangalam nu bank pona 13 15 interest nu bayampaduthura velayu illame enna panradu nu theriyame thavichitu irukke idule gvt yarukku help pannitu irukku bro gvt poruppa irunda loan ku avlo interest edukku keppanga really tough time n my life ,NonHope
440,ada pongapupineapple mari irukanala dha inumu ondikataya irukom 90s kids uh sneezing face ,NonHope
441,வீழ்த்தும்n1972 யை மறந்துவிட்டீர்களா ,NonHope
442,bro final exams vaikalanu solirukaanga medical field ku onlinela vacha nala irukum want to to travel atlest konja time kudukalam ila same place layea centre kudukalam ,Hope
443,jeya kani youtube china va google boss youtube china youtube kidaiyathu ,Hope
444,tamil mobile legends bang bange ,notTamil
445,tamil pokisam parunga frds ,Hope
446,idhu epdi indha jallikattu protest apo inime coke pepsi lam vikka mattom nu sonnangaleadhu madiri ya ,NonHope
447,never believe russian vaccines ,NonHope
448,மனிதர்கள் மனிதனுடன் வாழ்ந்தால் நல்லது விட்டுnயாரும் இருக்குமிடத்தில் இருந்தால் சௌக்கியமே ,Hope
449,sivasakthi kannan good answer bro ,Hope
450,video editing ku adobe rush use pannala ,Hope
451,wind cooler போரை சமாளிக்க காசு பணம் வேண்டாம் ஆயுத பலம் இருந்தால் போதும் நம்மிடம் இருக்கிறது தாங்கள் கவலையும் நியாயமே ஆனால் சரியான நேரம் ,NonHope
452,snaptube ku alternative app sollunga ,NonHope
453,ir wog la videos podunga bro please ,Hope
454,hello everyone nhello everyone nhello everyone nhello everyone ,Hope
455,avan matum enkita maatunan avana kolla paniduven ,NonHope
456,bro shariet ku option ahh vera app irruka ,Hope
457,deepa mariappan super ,NonHope
458,ரொம்பத் தெரிந்த தம்பியாகி விட்டாய் சரி ,NonHope
459,ok vaa superuuuu ,NonHope
460,naa kandipa solra india kida ellame kammiya iruku apra eppadi india win pannu sollunga china win panna vaazhppugal ullanaa ,NonHope
461,app ban panathu crct bro china ku against a nama economicaa development aganum athan avangaluku nama kudukara bathiladi ,Hope
462,இப்போ பேசினாலும் யாரும் கடைசி கடைபிடிக்க போவதில்லை ஜல்லிக்கட்டு நடந்த வெளிநாடு குளிர் பானங்கள் குடிக்க மாட்டோம் உறுதி மொழி எடுத்தோம் ஆனால் விற்க மாட்டோம் சொன்னார்கள் ஆனால் ,NonHope
463,apeeds s eeeeeeeeeeeeeeee bts army ,NonHope
464,pwincezzz 02 nok ok paravaala broen kadamai thaana videp podarathu bro ,NonHope
465,but madan bro ,notTamil
466,my kind request to tik tok users nneenga china voda tik tok use panunga ila ila america voda insta use panunga ila india voda roposso use panunga but limit ah use panunga do not waste your time in entertainment elarum new ah invent panni india la kondu vanthu vikranga namalum vekamae ilama nama time ah vithu avangaluku kas tharom athuku nama time ah nama use pana namalae neraya invent panalam nama india vayum develop panalam ,Hope
